case,hour,category,count,denominator,fraction
MZ_Hydro,112,deterministic_rejection,2,6,0.3333333333333333
MZ_Hydro,112,schema_fallback,0,6,0.0
MZ_Hydro,113,set_param,0,6,0.0
MZ_Hydro,113,add_rule,0,6,0.0
MZ_Hydro,113,replace_rule,0,6,0.0
MZ_Hydro,113,remove_rule,0,6,0.0
MZ_Hydro,113,move_rule,0,6,0.0
MZ_Hydro,113,explicit_no_change,3,6,0.5
MZ_Hydro,113,deterministic_rejection,2,6,0.3333333333333333
MZ_Hydro,113,schema_fallback,1,6,0.16666666666666666
MZ_Hydro,114,set_param,0,6,0.0
MZ_Hydro,114,add_rule,0,6,0.0
MZ_Hydro,114,replace_rule,1,6,0.16666666666666666
MZ_Hydro,114,remove_rule,0,6,0.0
MZ_Hydro,114,move_rule,0,6,0.0
MZ_Hydro,114,explicit_no_change,4,6,0.6666666666666666
MZ_Hydro,114,deterministic_rejection,1,6,0.16666666666666666
MZ_Hydro,114,schema_fallback,0,6,0.0
MZ_Hydro,115,set_param,0,6,0.0
MZ_Hydro,115,add_rule,0,6,0.0
MZ_Hydro,115,replace_rule,1,6,0.16666666666666666
MZ_Hydro,115,remove_rule,0,6,0.0
MZ_Hydro,115,move_rule,0,6,0.0
MZ_Hydro,115,explicit_no_change,4,6,0.6666666666666666
MZ_Hydro,115,deterministic_rejection,0,6,0.0
MZ_Hydro,115,schema_fallback,1,6,0.16666666666666666
MZ_Hydro,116,set_param,0,6,0.0
MZ_Hydro,116,add_rule,1,6,0.16666666666666666
MZ_Hydro,116,replace_rule,3,6,0.5
MZ_Hydro,116,remove_rule,0,6,0.0
MZ_Hydro,116,move_rule,0,6,0.0
MZ_Hydro,116,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,116,deterministic_rejection,1,6,0.16666666666666666
MZ_Hydro,116,schema_fallback,0,6,0.0
MZ_Hydro,117,set_param,0,6,0.0
MZ_Hydro,117,add_rule,0,6,0.0
MZ_Hydro,117,replace_rule,0,6,0.0
MZ_Hydro,117,remove_rule,0,6,0.0
MZ_Hydro,117,move_rule,0,6,0.0
MZ_Hydro,117,explicit_no_change,6,6,1.0
MZ_Hydro,117,deterministic_rejection,0,6,0.0
MZ_Hydro,117,schema_fallback,0,6,0.0
MZ_Hydro,118,set_param,0,6,0.0
MZ_Hydro,118,add_rule,0,6,0.0
MZ_Hydro,118,replace_rule,2,6,0.3333333333333333
MZ_Hydro,118,remove_rule,0,6,0.0
MZ_Hydro,118,move_rule,0,6,0.0
MZ_Hydro,118,explicit_no_change,4,6,0.6666666666666666
MZ_Hydro,118,deterministic_rejection,0,6,0.0
MZ_Hydro,118,schema_fallback,0,6,0.0
MZ_Hydro,119,set_param,0,6,0.0
MZ_Hydro,119,add_rule,0,6,0.0
MZ_Hydro,119,replace_rule,0,6,0.0
MZ_Hydro,119,remove_rule,0,6,0.0
MZ_Hydro,119,move_rule,0,6,0.0
MZ_Hydro,119,explicit_no_change,6,6,1.0
MZ_Hydro,119,deterministic_rejection,0,6,0.0
MZ_Hydro,119,schema_fallback,0,6,0.0
MZ_Hydro,120,set_param,0,6,0.0
MZ_Hydro,120,add_rule,0,6,0.0
MZ_Hydro,120,replace_rule,0,6,0.0
MZ_Hydro,120,remove_rule,0,6,0.0
MZ_Hydro,120,move_rule,0,6,0.0
MZ_Hydro,120,explicit_no_change,6,6,1.0
MZ_Hydro,120,deterministic_rejection,0,6,0.0
MZ_Hydro,120,schema_fallback,0,6,0.0
MZ_Air,1,set_param,1,15,0.06666666666666667
MZ_Air,1,add_rule,0,15,0.0
MZ_Air,1,replace_rule,1,15,0.06666666666666667
MZ_Air,1,remove_rule,0,15,0.0
MZ_Air,1,move_rule,0,15,0.0
MZ_Air,1,explicit_no_change,13,15,0.8666666666666667
MZ_Air,1,deterministic_rejection,0,15,0.0
MZ_Air,1,schema_fallback,0,15,0.0
MZ_Air,2,set_param,0,15,0.0
MZ_Air,2,add_rule,0,15,0.0
MZ_Air,2,replace_rule,0,15,0.0
MZ_Air,2,remove_rule,0,15,0.0
MZ_Air,2,move_rule,0,15,0.0
MZ_Air,2,explicit_no_change,13,15,0.8666666666666667
MZ_Air,2,deterministic_rejection,2,15,0.13333333333333333
MZ_Air,2,schema_fallback,0,15,0.0
MZ_Air,3,set_param,0,15,0.0
MZ_Air,3,add_rule,0,15,0.0
MZ_Air,3,replace_rule,1,15,0.06666666666666667
MZ_Air,3,remove_rule,0,15,0.0
MZ_Air,3,move_rule,0,15,0.0
MZ_Air,3,explicit_no_change,13,15,0.8666666666666667
MZ_Air,3,deterministic_rejection,1,15,0.06666666666666667
MZ_Air,3,schema_fallback,0,15,0.0
MZ_Air,4,set_param,0,15,0.0
MZ_Air,4,add_rule,0,15,0.0
MZ_Air,4,replace_rule,0,15,0.0
MZ_Air,4,remove_rule,0,15,0.0
MZ_Air,4,move_rule,0,15,0.0
MZ_Air,4,explicit_no_change,14,15,0.9333333333333333
MZ_Air,4,deterministic_rejection,0,15,0.0
MZ_Air,4,schema_fallback,1,15,0.06666666666666667
MZ_Air,5,set_param,0,15,0.0
MZ_Air,5,add_rule,0,15,0.0
MZ_Air,5,replace_rule,0,15,0.0
MZ_Air,5,remove_rule,0,15,0.0
MZ_Air,5,move_rule,0,15,0.0
MZ_Air,5,explicit_no_change,14,15,0.9333333333333333
MZ_Air,5,deterministic_rejection,0,15,0.0
MZ_Air,5,schema_fallback,1,15,0.06666666666666667
MZ_Air,6,set_param,1,15,0.06666666666666667
MZ_Air,6,add_rule,1,15,0.06666666666666667
MZ_Air,6,replace_rule,0,15,0.0
MZ_Air,6,remove_rule,0,15,0.0
MZ_Air,6,move_rule,0,15,0.0
MZ_Air,6,explicit_no_change,12,15,0.8
MZ_Air,6,deterministic_rejection,1,15,0.06666666666666667
MZ_Air,6,schema_fallback,0,15,0.0
MZ_Air,7,set_param,1,15,0.06666666666666667
MZ_Air,7,add_rule,0,15,0.0
MZ_Air,7,replace_rule,0,15,0.0
MZ_Air,7,remove_rule,0,15,0.0
MZ_Air,7,move_rule,0,15,0.0
MZ_Air,7,explicit_no_change,10,15,0.6666666666666666
MZ_Air,7,deterministic_rejection,4,15,0.26666666666666666
MZ_Air,7,schema_fallback,0,15,0.0
MZ_Air,8,set_param,1,15,0.06666666666666667
MZ_Air,8,add_rule,0,15,0.0
MZ_Air,8,replace_rule,1,15,0.06666666666666667
MZ_Air,8,remove_rule,0,15,0.0
MZ_Air,8,move_rule,0,15,0.0
MZ_Air,8,explicit_no_change,11,15,0.7333333333333333
MZ_Air,8,deterministic_rejection,2,15,0.13333333333333333
MZ_Air,8,schema_fallback,0,15,0.0
MZ_Air,9,set_param,8,15,0.5333333333333333
MZ_Air,9,add_rule,0,15,0.0
MZ_Air,9,replace_rule,1,15,0.06666666666666667
MZ_Air,9,remove_rule,0,15,0.0
MZ_Air,9,move_rule,0,15,0.0
MZ_Air,9,explicit_no_change,2,15,0.13333333333333333
MZ_Air,9,deterministic_rejection,4,15,0.26666666666666666
MZ_Air,9,schema_fallback,0,15,0.0
MZ_Air,10,set_param,8,15,0.5333333333333333
MZ_Air,10,add_rule,0,15,0.0
MZ_Air,10,replace_rule,0,15,0.0
MZ_Air,10,remove_rule,0,15,0.0
MZ_Air,10,move_rule,0,15,0.0
MZ_Air,10,explicit_no_change,1,15,0.06666666666666667
MZ_Air,10,deterministic_rejection,5,15,0.3333333333333333
MZ_Air,10,schema_fallback,1,15,0.06666666666666667
MZ_Air,11,set_param,8,15,0.5333333333333333
MZ_Air,11,add_rule,1,15,0.06666666666666667
MZ_Air,11,replace_rule,0,15,0.0
MZ_Air,11,remove_rule,0,15,0.0
MZ_Air,11,move_rule,0,15,0.0
MZ_Air,11,explicit_no_change,2,15,0.13333333333333333
MZ_Air,11,deterministic_rejection,3,15,0.2
MZ_Air,11,schema_fallback,1,15,0.06666666666666667
MZ_Air,12,set_param,6,15,0.4
MZ_Air,12,add_rule,1,15,0.06666666666666667
MZ_Air,12,replace_rule,1,15,0.06666666666666667
MZ_Air,12,remove_rule,1,15,0.06666666666666667
MZ_Air,12,move_rule,0,15,0.0
MZ_Air,12,explicit_no_change,1,15,0.06666666666666667
MZ_Air,12,deterministic_rejection,5,15,0.3333333333333333
MZ_Air,12,schema_fallback,0,15,0.0
MZ_Air,13,set_param,8,15,0.5333333333333333
MZ_Air,13,add_rule,1,15,0.06666666666666667
MZ_Air,13,replace_rule,1,15,0.06666666666666667
MZ_Air,13,remove_rule,0,15,0.0
MZ_Air,13,move_rule,0,15,0.0
MZ_Air,13,explicit_no_change,2,15,0.13333333333333333
MZ_Air,13,deterministic_rejection,3,15,0.2
MZ_Air,13,schema_fallback,0,15,0.0
MZ_Air,14,set_param,5,15,0.3333333333333333
MZ_Air,14,add_rule,0,15,0.0
MZ_Air,14,replace_rule,2,15,0.13333333333333333
MZ_Air,14,remove_rule,0,15,0.0
MZ_Air,14,move_rule,0,15,0.0
MZ_Air,14,explicit_no_change,3,15,0.2
MZ_Air,14,deterministic_rejection,4,15,0.26666666666666666
MZ_Air,14,schema_fallback,1,15,0.06666666666666667
MZ_Air,15,set_param,3,15,0.2
MZ_Air,15,add_rule,1,15,0.06666666666666667
MZ_Air,15,replace_rule,2,15,0.13333333333333333
MZ_Air,15,remove_rule,0,15,0.0
MZ_Air,15,move_rule,0,15,0.0
MZ_Air,15,explicit_no_change,2,15,0.13333333333333333
MZ_Air,15,deterministic_rejection,6,15,0.4
MZ_Air,15,schema_fallback,1,15,0.06666666666666667
MZ_Air,16,set_param,2,15,0.13333333333333333
MZ_Air,16,add_rule,1,15,0.06666666666666667
MZ_Air,16,replace_rule,3,15,0.2
MZ_Air,16,remove_rule,0,15,0.0
MZ_Air,16,move_rule,0,15,0.0
MZ_Air,16,explicit_no_change,2,15,0.13333333333333333
MZ_Air,16,deterministic_rejection,5,15,0.3333333333333333
MZ_Air,16,schema_fallback,2,15,0.13333333333333333
MZ_Air,17,set_param,1,15,0.06666666666666667
MZ_Air,17,add_rule,0,15,0.0
MZ_Air,17,replace_rule,3,15,0.2
MZ_Air,17,remove_rule,1,15,0.06666666666666667
MZ_Air,17,move_rule,0,15,0.0
MZ_Air,17,explicit_no_change,4,15,0.26666666666666666
MZ_Air,17,deterministic_rejection,6,15,0.4
MZ_Air,17,schema_fallback,0,15,0.0
MZ_Air,18,set_param,5,15,0.3333333333333333
MZ_Air,18,add_rule,0,15,0.0
MZ_Air,18,replace_rule,3,15,0.2
MZ_Air,18,remove_rule,0,15,0.0
MZ_Air,18,move_rule,0,15,0.0
MZ_Air,18,explicit_no_change,2,15,0.13333333333333333
MZ_Air,18,deterministic_rejection,4,15,0.26666666666666666
MZ_Air,18,schema_fallback,1,15,0.06666666666666667
MZ_Air,19,set_param,2,15,0.13333333333333333
MZ_Air,19,add_rule,0,15,0.0
MZ_Air,19,replace_rule,2,15,0.13333333333333333
MZ_Air,19,remove_rule,0,15,0.0
MZ_Air,19,move_rule,0,15,0.0
MZ_Air,19,explicit_no_change,3,15,0.2
MZ_Air,19,deterministic_rejection,7,15,0.4666666666666667
MZ_Air,19,schema_fallback,1,15,0.06666666666666667
MZ_Air,20,set_param,2,15,0.13333333333333333
MZ_Air,20,add_rule,0,15,0.0
MZ_Air,20,replace_rule,3,15,0.2
MZ_Air,20,remove_rule,0,15,0.0
MZ_Air,20,move_rule,0,15,0.0
MZ_Air,20,explicit_no_change,6,15,0.4
MZ_Air,20,deterministic_rejection,4,15,0.26666666666666666
MZ_Air,20,schema_fallback,0,15,0.0
MZ_Air,21,set_param,0,15,0.0
MZ_Air,21,add_rule,2,15,0.13333333333333333
MZ_Air,21,replace_rule,3,15,0.2
MZ_Air,21,remove_rule,0,15,0.0
MZ_Air,21,move_rule,0,15,0.0
MZ_Air,21,explicit_no_change,6,15,0.4
MZ_Air,21,deterministic_rejection,4,15,0.26666666666666666
MZ_Air,21,schema_fallback,0,15,0.0
MZ_Air,22,set_param,0,15,0.0
MZ_Air,22,add_rule,1,15,0.06666666666666667
MZ_Air,22,replace_rule,2,15,0.13333333333333333
MZ_Air,22,remove_rule,0,15,0.0
MZ_Air,22,move_rule,0,15,0.0
MZ_Air,22,explicit_no_change,11,15,0.7333333333333333
MZ_Air,22,deterministic_rejection,1,15,0.06666666666666667
MZ_Air,22,schema_fallback,0,15,0.0
MZ_Air,23,set_param,0,15,0.0
MZ_Air,23,add_rule,0,15,0.0
MZ_Air,23,replace_rule,1,15,0.06666666666666667
MZ_Air,23,remove_rule,0,15,0.0
MZ_Air,23,move_rule,0,15,0.0
MZ_Air,23,explicit_no_change,13,15,0.8666666666666667
MZ_Air,23,deterministic_rejection,0,15,0.0
MZ_Air,23,schema_fallback,1,15,0.06666666666666667
MZ_Air,24,set_param,0,15,0.0
MZ_Air,24,add_rule,0,15,0.0
MZ_Air,24,replace_rule,0,15,0.0
MZ_Air,24,remove_rule,0,15,0.0
MZ_Air,24,move_rule,0,15,0.0
MZ_Air,24,explicit_no_change,15,15,1.0
MZ_Air,24,deterministic_rejection,0,15,0.0
MZ_Air,24,schema_fallback,0,15,0.0
MZ_Air,25,set_param,0,15,0.0
MZ_Air,25,add_rule,0,15,0.0
MZ_Air,25,replace_rule,0,15,0.0
MZ_Air,25,remove_rule,0,15,0.0
MZ_Air,25,move_rule,0,15,0.0
MZ_Air,25,explicit_no_change,15,15,1.0
MZ_Air,25,deterministic_rejection,0,15,0.0
MZ_Air,25,schema_fallback,0,15,0.0
MZ_Air,26,set_param,0,15,0.0
MZ_Air,26,add_rule,0,15,0.0
MZ_Air,26,replace_rule,0,15,0.0
MZ_Air,26,remove_rule,0,15,0.0
MZ_Air,26,move_rule,0,15,0.0
MZ_Air,26,explicit_no_change,15,15,1.0
MZ_Air,26,deterministic_rejection,0,15,0.0
MZ_Air,26,schema_fallback,0,15,0.0
MZ_Air,27,set_param,0,15,0.0
MZ_Air,27,add_rule,0,15,0.0
MZ_Air,27,replace_rule,0,15,0.0
MZ_Air,27,remove_rule,0,15,0.0
MZ_Air,27,move_rule,0,15,0.0
MZ_Air,27,explicit_no_change,15,15,1.0
MZ_Air,27,deterministic_rejection,0,15,0.0
MZ_Air,27,schema_fallback,0,15,0.0
MZ_Air,28,set_param,0,15,0.0
MZ_Air,28,add_rule,0,15,0.0
MZ_Air,28,replace_rule,0,15,0.0
MZ_Air,28,remove_rule,0,15,0.0
MZ_Air,28,move_rule,0,15,0.0
MZ_Air,28,explicit_no_change,15,15,1.0
MZ_Air,28,deterministic_rejection,0,15,0.0
MZ_Air,28,schema_fallback,0,15,0.0
MZ_Air,29,set_param,0,15,0.0
MZ_Air,29,add_rule,0,15,0.0
MZ_Air,29,replace_rule,0,15,0.0
MZ_Air,29,remove_rule,0,15,0.0
MZ_Air,29,move_rule,0,15,0.0
MZ_Air,29,explicit_no_change,15,15,1.0
MZ_Air,29,deterministic_rejection,0,15,0.0
MZ_Air,29,schema_fallback,0,15,0.0
MZ_Air,30,set_param,2,15,0.13333333333333333
MZ_Air,30,add_rule,1,15,0.06666666666666667
MZ_Air,30,replace_rule,3,15,0.2
MZ_Air,30,remove_rule,0,15,0.0
MZ_Air,30,move_rule,0,15,0.0
MZ_Air,30,explicit_no_change,8,15,0.5333333333333333
MZ_Air,30,deterministic_rejection,1,15,0.06666666666666667
MZ_Air,30,schema_fallback,0,15,0.0
MZ_Air,31,set_param,0,15,0.0
MZ_Air,31,add_rule,0,15,0.0
MZ_Air,31,replace_rule,2,15,0.13333333333333333
MZ_Air,31,remove_rule,1,15,0.06666666666666667
MZ_Air,31,move_rule,0,15,0.0
MZ_Air,31,explicit_no_change,9,15,0.6
MZ_Air,31,deterministic_rejection,3,15,0.2
MZ_Air,31,schema_fallback,0,15,0.0
MZ_Air,32,set_param,1,15,0.06666666666666667
MZ_Air,32,add_rule,3,15,0.2
MZ_Air,32,replace_rule,1,15,0.06666666666666667
MZ_Air,32,remove_rule,0,15,0.0
MZ_Air,32,move_rule,0,15,0.0
MZ_Air,32,explicit_no_change,6,15,0.4
MZ_Air,32,deterministic_rejection,4,15,0.26666666666666666
MZ_Air,32,schema_fallback,0,15,0.0
MZ_Air,33,set_param,6,15,0.4
MZ_Air,33,add_rule,0,15,0.0
MZ_Air,33,replace_rule,2,15,0.13333333333333333
MZ_Air,33,remove_rule,0,15,0.0
MZ_Air,33,move_rule,0,15,0.0
MZ_Air,33,explicit_no_change,4,15,0.26666666666666666
MZ_Air,33,deterministic_rejection,3,15,0.2
MZ_Air,33,schema_fallback,0,15,0.0
MZ_Air,34,set_param,1,15,0.06666666666666667
MZ_Air,34,add_rule,0,15,0.0
MZ_Air,34,replace_rule,0,15,0.0
MZ_Air,34,remove_rule,0,15,0.0
MZ_Air,34,move_rule,0,15,0.0
MZ_Air,34,explicit_no_change,4,15,0.26666666666666666
MZ_Air,34,deterministic_rejection,10,15,0.6666666666666666
MZ_Air,34,schema_fallback,0,15,0.0
MZ_Air,35,set_param,3,15,0.2
MZ_Air,35,add_rule,2,15,0.13333333333333333
MZ_Air,35,replace_rule,1,15,0.06666666666666667
MZ_Air,35,remove_rule,0,15,0.0
MZ_Air,35,move_rule,0,15,0.0
MZ_Air,35,explicit_no_change,0,15,0.0
MZ_Air,35,deterministic_rejection,8,15,0.5333333333333333
MZ_Air,35,schema_fallback,1,15,0.06666666666666667
MZ_Air,36,set_param,5,15,0.3333333333333333
MZ_Air,36,add_rule,0,15,0.0
MZ_Air,36,replace_rule,3,15,0.2
MZ_Air,36,remove_rule,0,15,0.0
MZ_Air,36,move_rule,0,15,0.0
MZ_Air,36,explicit_no_change,1,15,0.06666666666666667
MZ_Air,36,deterministic_rejection,5,15,0.3333333333333333
MZ_Air,36,schema_fallback,1,15,0.06666666666666667
MZ_Air,37,set_param,3,15,0.2
MZ_Air,37,add_rule,0,15,0.0
MZ_Air,37,replace_rule,1,15,0.06666666666666667
MZ_Air,37,remove_rule,1,15,0.06666666666666667
MZ_Air,37,move_rule,0,15,0.0
MZ_Air,37,explicit_no_change,0,15,0.0
MZ_Air,37,deterministic_rejection,8,15,0.5333333333333333
MZ_Air,37,schema_fallback,2,15,0.13333333333333333
MZ_Air,38,set_param,3,15,0.2
MZ_Air,38,add_rule,0,15,0.0
MZ_Air,38,replace_rule,2,15,0.13333333333333333
MZ_Air,38,remove_rule,0,15,0.0
MZ_Air,38,move_rule,0,15,0.0
MZ_Air,38,explicit_no_change,1,15,0.06666666666666667
MZ_Air,38,deterministic_rejection,7,15,0.4666666666666667
MZ_Air,38,schema_fallback,2,15,0.13333333333333333
MZ_Air,39,set_param,3,15,0.2
MZ_Air,39,add_rule,2,15,0.13333333333333333
MZ_Air,39,replace_rule,1,15,0.06666666666666667
MZ_Air,39,remove_rule,0,15,0.0
MZ_Air,39,move_rule,0,15,0.0
MZ_Air,39,explicit_no_change,1,15,0.06666666666666667
MZ_Air,39,deterministic_rejection,7,15,0.4666666666666667
MZ_Air,39,schema_fallback,1,15,0.06666666666666667
MZ_Air,40,set_param,3,15,0.2
MZ_Air,40,add_rule,0,15,0.0
MZ_Air,40,replace_rule,2,15,0.13333333333333333
MZ_Air,40,remove_rule,1,15,0.06666666666666667
MZ_Air,40,move_rule,0,15,0.0
MZ_Air,40,explicit_no_change,2,15,0.13333333333333333
MZ_Air,40,deterministic_rejection,6,15,0.4
MZ_Air,40,schema_fallback,1,15,0.06666666666666667
MZ_Air,41,set_param,2,15,0.13333333333333333
MZ_Air,41,add_rule,2,15,0.13333333333333333
MZ_Air,41,replace_rule,0,15,0.0
MZ_Air,41,remove_rule,0,15,0.0
MZ_Air,41,move_rule,0,15,0.0
MZ_Air,41,explicit_no_change,3,15,0.2
MZ_Air,41,deterministic_rejection,6,15,0.4
MZ_Air,41,schema_fallback,2,15,0.13333333333333333
MZ_Air,42,set_param,1,15,0.06666666666666667
MZ_Air,42,add_rule,0,15,0.0
MZ_Air,42,replace_rule,3,15,0.2
MZ_Air,42,remove_rule,1,15,0.06666666666666667
MZ_Air,42,move_rule,0,15,0.0
MZ_Air,42,explicit_no_change,2,15,0.13333333333333333
MZ_Air,42,deterministic_rejection,7,15,0.4666666666666667
MZ_Air,42,schema_fallback,1,15,0.06666666666666667
MZ_Air,43,set_param,2,15,0.13333333333333333
MZ_Air,43,add_rule,0,15,0.0
MZ_Air,43,replace_rule,0,15,0.0
MZ_Air,43,remove_rule,0,15,0.0
MZ_Air,43,move_rule,0,15,0.0
MZ_Air,43,explicit_no_change,5,15,0.3333333333333333
MZ_Air,43,deterministic_rejection,5,15,0.3333333333333333
MZ_Air,43,schema_fallback,3,15,0.2
MZ_Air,44,set_param,2,15,0.13333333333333333
MZ_Air,44,add_rule,0,15,0.0
MZ_Air,44,replace_rule,3,15,0.2
MZ_Air,44,remove_rule,0,15,0.0
MZ_Air,44,move_rule,0,15,0.0
MZ_Air,44,explicit_no_change,8,15,0.5333333333333333
MZ_Air,44,deterministic_rejection,2,15,0.13333333333333333
MZ_Air,44,schema_fallback,0,15,0.0
MZ_Air,45,set_param,0,15,0.0
MZ_Air,45,add_rule,0,15,0.0
MZ_Air,45,replace_rule,4,15,0.26666666666666666
MZ_Air,45,remove_rule,0,15,0.0
MZ_Air,45,move_rule,0,15,0.0
MZ_Air,45,explicit_no_change,7,15,0.4666666666666667
MZ_Air,45,deterministic_rejection,3,15,0.2
MZ_Air,45,schema_fallback,1,15,0.06666666666666667
MZ_Air,46,set_param,0,15,0.0
MZ_Air,46,add_rule,0,15,0.0
MZ_Air,46,replace_rule,2,15,0.13333333333333333
MZ_Air,46,remove_rule,0,15,0.0
MZ_Air,46,move_rule,0,15,0.0
MZ_Air,46,explicit_no_change,11,15,0.7333333333333333
MZ_Air,46,deterministic_rejection,2,15,0.13333333333333333
MZ_Air,46,schema_fallback,0,15,0.0
MZ_Air,47,set_param,1,15,0.06666666666666667
MZ_Air,47,add_rule,0,15,0.0
MZ_Air,47,replace_rule,4,15,0.26666666666666666
MZ_Air,47,remove_rule,0,15,0.0
MZ_Air,47,move_rule,0,15,0.0
MZ_Air,47,explicit_no_change,9,15,0.6
MZ_Air,47,deterministic_rejection,1,15,0.06666666666666667
MZ_Air,47,schema_fallback,0,15,0.0
MZ_Air,48,set_param,1,15,0.06666666666666667
MZ_Air,48,add_rule,1,15,0.06666666666666667
MZ_Air,48,replace_rule,3,15,0.2
MZ_Air,48,remove_rule,0,15,0.0
MZ_Air,48,move_rule,0,15,0.0
MZ_Air,48,explicit_no_change,10,15,0.6666666666666666
MZ_Air,48,deterministic_rejection,0,15,0.0
MZ_Air,48,schema_fallback,0,15,0.0
MZ_Air,49,set_param,1,15,0.06666666666666667
MZ_Air,49,add_rule,0,15,0.0
MZ_Air,49,replace_rule,1,15,0.06666666666666667
MZ_Air,49,remove_rule,0,15,0.0
MZ_Air,49,move_rule,0,15,0.0
MZ_Air,49,explicit_no_change,12,15,0.8
MZ_Air,49,deterministic_rejection,1,15,0.06666666666666667
MZ_Air,49,schema_fallback,0,15,0.0
MZ_Air,50,set_param,0,15,0.0
MZ_Air,50,add_rule,1,15,0.06666666666666667
MZ_Air,50,replace_rule,4,15,0.26666666666666666
MZ_Air,50,remove_rule,0,15,0.0
MZ_Air,50,move_rule,0,15,0.0
MZ_Air,50,explicit_no_change,9,15,0.6
MZ_Air,50,deterministic_rejection,1,15,0.06666666666666667
MZ_Air,50,schema_fallback,0,15,0.0
MZ_Air,51,set_param,0,15,0.0
MZ_Air,51,add_rule,0,15,0.0
MZ_Air,51,replace_rule,1,15,0.06666666666666667
MZ_Air,51,remove_rule,0,15,0.0
MZ_Air,51,move_rule,0,15,0.0
MZ_Air,51,explicit_no_change,13,15,0.8666666666666667
MZ_Air,51,deterministic_rejection,1,15,0.06666666666666667
MZ_Air,51,schema_fallback,0,15,0.0
MZ_Air,52,set_param,0,15,0.0
MZ_Air,52,add_rule,0,15,0.0
MZ_Air,52,replace_rule,0,15,0.0
MZ_Air,52,remove_rule,0,15,0.0
MZ_Air,52,move_rule,0,15,0.0
MZ_Air,52,explicit_no_change,13,15,0.8666666666666667
MZ_Air,52,deterministic_rejection,2,15,0.13333333333333333
MZ_Air,52,schema_fallback,0,15,0.0
MZ_Air,53,set_param,0,15,0.0
MZ_Air,53,add_rule,0,15,0.0
MZ_Air,53,replace_rule,0,15,0.0
MZ_Air,53,remove_rule,0,15,0.0
MZ_Air,53,move_rule,0,15,0.0
MZ_Air,53,explicit_no_change,14,15,0.9333333333333333
MZ_Air,53,deterministic_rejection,1,15,0.06666666666666667
MZ_Air,53,schema_fallback,0,15,0.0
MZ_Air,54,set_param,3,15,0.2
MZ_Air,54,add_rule,0,15,0.0
MZ_Air,54,replace_rule,2,15,0.13333333333333333
MZ_Air,54,remove_rule,1,15,0.06666666666666667
MZ_Air,54,move_rule,0,15,0.0
MZ_Air,54,explicit_no_change,8,15,0.5333333333333333
MZ_Air,54,deterministic_rejection,1,15,0.06666666666666667
MZ_Air,54,schema_fallback,0,15,0.0
MZ_Air,55,set_param,1,15,0.06666666666666667
MZ_Air,55,add_rule,1,15,0.06666666666666667
MZ_Air,55,replace_rule,2,15,0.13333333333333333
MZ_Air,55,remove_rule,1,15,0.06666666666666667
MZ_Air,55,move_rule,1,15,0.06666666666666667
MZ_Air,55,explicit_no_change,8,15,0.5333333333333333
MZ_Air,55,deterministic_rejection,1,15,0.06666666666666667
MZ_Air,55,schema_fallback,0,15,0.0
MZ_Air,56,set_param,2,15,0.13333333333333333
MZ_Air,56,add_rule,0,15,0.0
MZ_Air,56,replace_rule,2,15,0.13333333333333333
MZ_Air,56,remove_rule,2,15,0.13333333333333333
MZ_Air,56,move_rule,0,15,0.0
MZ_Air,56,explicit_no_change,8,15,0.5333333333333333
MZ_Air,56,deterministic_rejection,1,15,0.06666666666666667
MZ_Air,56,schema_fallback,0,15,0.0
MZ_Air,57,set_param,6,15,0.4
MZ_Air,57,add_rule,1,15,0.06666666666666667
MZ_Air,57,replace_rule,2,15,0.13333333333333333
MZ_Air,57,remove_rule,0,15,0.0
MZ_Air,57,move_rule,0,15,0.0
MZ_Air,57,explicit_no_change,3,15,0.2
MZ_Air,57,deterministic_rejection,2,15,0.13333333333333333
MZ_Air,57,schema_fallback,1,15,0.06666666666666667
MZ_Air,58,set_param,5,15,0.3333333333333333
MZ_Air,58,add_rule,1,15,0.06666666666666667
MZ_Air,58,replace_rule,2,15,0.13333333333333333
MZ_Air,58,remove_rule,0,15,0.0
MZ_Air,58,move_rule,0,15,0.0
MZ_Air,58,explicit_no_change,1,15,0.06666666666666667
MZ_Air,58,deterministic_rejection,6,15,0.4
MZ_Air,58,schema_fallback,0,15,0.0
MZ_Air,59,set_param,4,15,0.26666666666666666
MZ_Air,59,add_rule,0,15,0.0
MZ_Air,59,replace_rule,3,15,0.2
MZ_Air,59,remove_rule,0,15,0.0
MZ_Air,59,move_rule,0,15,0.0
MZ_Air,59,explicit_no_change,2,15,0.13333333333333333
MZ_Air,59,deterministic_rejection,6,15,0.4
MZ_Air,59,schema_fallback,0,15,0.0
MZ_Air,60,set_param,3,15,0.2
MZ_Air,60,add_rule,1,15,0.06666666666666667
MZ_Air,60,replace_rule,1,15,0.06666666666666667
MZ_Air,60,remove_rule,0,15,0.0
MZ_Air,60,move_rule,0,15,0.0
MZ_Air,60,explicit_no_change,0,15,0.0
MZ_Air,60,deterministic_rejection,8,15,0.5333333333333333
MZ_Air,60,schema_fallback,2,15,0.13333333333333333
MZ_Air,61,set_param,3,15,0.2
MZ_Air,61,add_rule,0,15,0.0
MZ_Air,61,replace_rule,2,15,0.13333333333333333
MZ_Air,61,remove_rule,0,15,0.0
MZ_Air,61,move_rule,1,15,0.06666666666666667
MZ_Air,61,explicit_no_change,0,15,0.0
