case,repeat,hour,proposed_hour_reward,erbc_hour_reward,hour_reward_advantage,cumulative_reward_advantage
MZ_Air,R01,60,-3.3389915124303045,-3.7128362162058166,0.37384470377551215,7.484143248146152
MZ_Air,R01,61,-3.572726999152499,-3.7876366834965784,0.21490968434407964,7.699052932490232
MZ_Air,R01,62,-3.895657500968339,-4.192988029456204,0.2973305284878651,7.996383460978096
MZ_Air,R01,63,-8.38590095476701,-9.040151549594512,0.6542505948275021,8.650634055805599
MZ_Air,R01,64,-6.891840432057508,-7.752797983686455,0.8609575516289469,9.511591607434546
MZ_Air,R01,65,-6.440765174642447,-7.0372658798986825,0.5965007052562354,10.108092312690783
MZ_Air,R01,66,-5.01315764287463,-6.36266750935299,1.3495098664783605,11.457602179169143
MZ_Air,R01,67,-3.7301258810480284,-4.165213514299647,0.4350876332516185,11.892689812420763
MZ_Air,R01,68,-0.11372283004268961,-0.15899130845536016,0.04526847841267055,11.937958290833434
MZ_Air,R01,69,-0.025121609798815562,-0.00035535537264443036,-0.02476625442617113,11.913192036407263
MZ_Air,R01,70,-0.0003593773690077192,-0.0003567516434872593,-2.6257255204599223e-06,11.913189410681744
MZ_Air,R01,71,-0.0002943064130797215,-0.00029214521868179576,-2.161194397925744e-06,11.913187249487345
MZ_Air,R01,72,-0.00030333077621034815,-0.0003011169612565848,-2.2138149537633683e-06,11.913185035672392
MZ_Air,R01,73,-0.0003129584941828024,-0.0003106884780789164,-2.270016103885983e-06,11.913182765656288
MZ_Air,R01,74,-0.0003179922766266464,-0.00031568724556378094,-2.305031062865468e-06,11.913180460625226
MZ_Air,R01,75,-0.0003191558584940401,-0.00031683436944884326,-2.3214890451968154e-06,11.91317813913618
MZ_Air,R01,76,-0.00031898131801170554,-0.0003166499691757802,-2.331348835925317e-06,11.913175807787344
MZ_Air,R01,77,-0.004191586220803911,-0.000319908011746648,-0.003871678209057263,11.909304129578286
MZ_Air,R01,78,-0.7381212315300861,-2.0342390332427884,1.2961178017127022,13.205421931290989
MZ_Air,R01,79,-1.6447547003365082,-1.5918279888072235,-0.05292671152928463,13.152495219761704
MZ_Air,R01,80,-2.181110249456933,-3.722155813876995,1.5410455644200618,14.693540784181765
MZ_Air,R01,81,-3.3548180085304806,-3.0236608236343683,-0.33115718489611234,14.362383599285653
MZ_Air,R01,82,-3.4644893049095433,-3.204678664265911,-0.25981064064363224,14.102572958642021
MZ_Air,R01,83,-3.11374852419004,-3.062372588710769,-0.051375935479271106,14.05119702316275
MZ_Air,R01,84,-3.2755420287980748,-3.118284609914517,-0.1572574188835576,13.893939604279193
MZ_Air,R01,85,-3.2125408284650425,-3.054566116344054,-0.15797471212098868,13.735964892158204
MZ_Air,R01,86,-3.985421227632685,-3.7028777047771393,-0.2825435228555455,13.453421369302658
MZ_Air,R01,87,-11.042139660495389,-10.112632349639403,-0.9295073108559855,12.523914058446673
MZ_Air,R01,88,-10.645532400627786,-10.043809402001333,-0.6017229986264532,11.92219105982022
MZ_Air,R01,89,-9.836340646317323,-9.363168805175434,-0.47317184114188926,11.44901921867833
MZ_Air,R01,90,-7.853777495704827,-8.021400899981336,0.16762340427650813,11.616642622954839
